Cell ID,Spot ID,80K Spots Position X,80K Spots Position Y,80K Spots Position Z
1492,600051296,262.167,308.408,5.15881
1501,600051297,272.444,308.498,5.0798
1490,600051298,260.394,310.492,5.09825
1506,600051299,261.647,311.791,5.1047
1509,600051300,288.178,311.955,5.07977
1499,600051301,206.541,313.042,5.15425
1500,600051302,225.283,313.228,5.04482
1499,600051303,208.264,315.863,5.08812
1513,600051304,227.639,316.966,5.09709
1524,600051305,258.984,317.008,5.06314
1523,600051306,249.284,320.71,5.12393
1524,600051307,260.584,320.529,5.02823
1526,600051308,276.128,321.03,5.11248
1538,600051309,231.899,321.465,5.11492
1543,600051310,248.728,323.894,5.06571
1555,600051311,263.637,327.454,5.13226
1553,600051312,221.827,329.846,5.11524
1556,600051313,227.514,329.573,5.13381
1547,600051314,218.356,330.087,5.09263
1557,600051315,236.994,330.066,5.12777
1549,600051316,267.979,331.034,5.05576
1565,600051317,202.379,331.461,5.13089
1566,600051318,218.712,331.468,5.16052
1551,600051319,254.688,331.518,5.09727
1559,600051320,208.63,333.193,5.10946
1557,600051321,241.141,333.163,5.1796
1562,600051322,288.918,335.042,5.18918
1567,600051323,224.927,335.567,5.05861
1575,600051324,203.842,336.691,5.0993
1567,600051325,221.621,337.017,5.07785
1566,600051326,215.98,337.783,5.0918
1579,600051327,275.421,337.687,5.14293
1567,600051328,223.671,338.179,5.14658
1577,600051329,290.485,338.407,5.02413
1585,600051330,223.623,339.212,5.09816
1574,600051331,239.962,339.215,5.0274
1587,600051332,281.311,340.321,5.03449
1572,600051333,231.164,341.523,5.19387
1585,600051334,227.415,342.214,5.02037
1581,600051335,262.905,343.092,5.12087
1590,600051336,242.694,345.146,5.04219
1602,600051337,207.36,345.6,5.12865
1594,600051338,213.351,347.581,5.03562
1596,600051339,260.747,347.973,5.19449
1597,600051340,265.905,349.158,5.1602
1324,600051341,199.361,349.307,5.17338
1597,600051342,266.849,349.42,5.11144
1448,600051343,290.15,350.898,5.11236
1615,600051344,228.112,354.917,5.00084
1616,600051345,280.781,356.401,4.99766
498,600051346,216.574,291.049,5.20105
503,600051347,255.246,293.075,5.23459
788,600051348,199.507,293.402,5.3893
497,600051349,213.433,294.432,5.3785
502,600051350,245.345,295.483,5.29047
1461,600051351,260.317,295.559,5.22694
1455,600051352,234.002,297.672,5.38705
1450,600051353,252.91,297.647,5.37258
1452,600051354,240.371,298.21,5.38153
1458,600051355,207.246,298.672,5.20113
1487,600051356,210.473,303.98,5.31333
1471,600051357,276.673,303.939,5.38191
1480,600051358,205.902,304.947,5.38053
1478,600051359,266.165,305.241,5.33147
1484,600051360,202.019,307.176,5.26313
1496,600051361,285.783,309.952,5.35412
1491,600051362,287.268,310.165,5.34137
1498,600051363,242.354,310.826,5.30011
1495,600051364,245.527,310.656,5.29702
1321,600051365,197.135,312.602,5.19706
1505,600051366,256.539,313.131,5.26749
1499,600051367,209.738,314.549,5.29997
1511,600051368,247.986,314.808,5.37195
1507,600051369,278.099,314.862,5.28111
1504,600051370,249.323,315.401,5.23921
1511,600051371,248.418,316.515,5.33214
1541,600051372,266.353,321.326,5.3588
1541,600051373,267.992,323.627,5.38824
1529,600051374,215.915,324.175,5.33048
1536,600051375,226.819,325.198,5.37418
1554,600051376,284.434,327.105,5.38935
1556,600051377,226.236,328.469,5.30305
1551,600051378,257.983,328.957,5.20584
1551,600051379,256.721,329.707,5.19708
1556,600051380,228.307,332.411,5.33035
1558,600051381,248.789,333.145,5.22655
1563,600051382,278.632,333.926,5.2481
1573,600051383,283.615,335.063,5.35679
1570,600051384,245.046,335.425,5.35004
1563,600051385,279.897,337.346,5.20637
1574,600051386,238.765,339.321,5.2389
1579,600051387,278.472,339.902,5.30008
1574,600051388,238.95,341.567,5.31402
1584,600051389,257.673,341.862,5.35298
1597,600051390,265.86,345.294,5.39321
1602,600051391,205.599,346.728,5.25061
1610,600051392,225.723,350.596,5.39287
1602,600051393,204.45,351.729,5.29656
1606,600051394,271.689,354.009,5.25186
1614,600051395,248.169,355.289,5.31472
495,600051396,203.251,291.298,5.54342
495,600051397,204.929,295.647,5.55337
1477,600051398,285.027,305.024,5.48985
1487,600051399,213.807,307.506,5.48377
1493,600051400,273.965,310.529,5.56138
1504,600051401,250.048,311.527,5.49634
1505,600051402,258,311.936,5.47902
1508,600051403,239.682,313.628,5.58132
1511,600051404,246.809,316.599,5.40993
1524,600051405,262.113,316.397,5.53048
1530,600051406,243.408,319.834,5.50806
1530,600051407,243.709,323.97,5.58644
1535,600051408,210.315,325.15,5.41404
1545,600051409,200.519,325.465,5.53638
1557,600051410,238.041,328.203,5.4579
1548,600051411,243.036,328.7,5.46397
1558,600051412,249.479,329.319,5.456
1554,600051413,281.667,330.084,5.50651
1546,600051414,210.058,330.621,5.55788
1565,600051415,198.682,337.437,5.41531
1586,600051416,213.702,344.647,5.48789
1590,600051417,238.31,344.523,5.54331
1596,600051418,258.596,344.583,5.44432
1617,600051419,238.368,359.106,5.58835
812,600051420,307.835,291.567,4.88728
802,600051421,311.56,293.047,4.97063
1632,600051422,333.487,292.943,4.87188
806,600051423,349.432,293.324,4.90077
1632,600051424,333.199,294.168,4.93547
806,600051425,348.33,294.061,4.99096
807,600051426,351.558,294.934,4.96374
1635,600051427,357.265,294.871,4.99367
1637,600051428,365.141,296.132,4.95755
1640,600051429,310.652,297.659,4.95332
1649,600051430,354.023,297.843,4.94208
1655,600051431,375.583,299.662,4.93275
1641,600051432,342.975,300.372,4.87498
1661,600051433,353.261,300.787,4.81477
1663,600051434,310.934,301.363,4.95862
1660,600051435,334.227,302.022,4.90335
1663,600051436,313.142,305.201,4.8333
1667,600051437,383.581,305.194,4.95265
1685,600051438,330.525,306.089,4.83853
1687,600051439,362.041,306.603,4.97769
1676,600051440,337.97,307.335,4.92906
1677,600051441,302.455,307.773,4.98572
1686,600051442,340.621,308.945,4.93575
1681,600051443,316.007,309.71,4.95909
1681,600051444,319.727,310.176,4.9073
1694,600051445,335.062,309.998,4.88238
1442,600051446,294.225,310.259,4.91418
1688,600051447,325.432,311.552,4.84463
1700,600051448,343.154,311.799,4.81679
1685,600051449,329.765,312.333,4.85103
1696,600051450,379.62,313.923,4.94531
1712,600051451,310.342,316.262,4.83264
1714,600051452,366.843,319.973,4.97274
1721,600051453,352.792,320.306,4.95928
1719,600051454,367.74,322.155,4.89904
1733,600051455,343.395,322.386,4.9337
1728,600051456,296.768,323.078,4.80093
1737,600051457,368.721,323.938,4.8249
1733,600051458,342.181,324.803,4.9275
1737,600051459,369.886,326.705,4.95642
1757,600051460,350.005,329.949,4.929
1748,600051461,322.565,330.9,4.97032
1630,600051462,385.287,332.699,4.86474
1753,600051463,313.835,333.274,4.97079
1751,600051464,330.004,334.581,4.97848
1761,600051465,363.783,335.009,4.91397
1753,600051466,308.472,335.454,4.94462
1766,600051467,325.64,335.698,4.90645
1765,600051468,366.721,335.691,4.95894
1766,600051469,329.137,336.501,4.99111
1768,600051470,379.285,336.779,4.86505
1776,600051471,346.065,339.136,4.92657
1770,600051472,353.33,339.916,4.92656
1780,600051473,381.581,341.169,4.79546
1785,600051474,313.48,342.612,4.816
1779,600051475,326.659,343.456,4.95804
1789,600051476,321.033,344.746,4.95909
1783,600051477,305.957,345.247,4.79566
1790,600051478,341.547,346.439,4.98962
1794,600051479,327.774,348.924,4.96858
1919,600051480,387.207,349.18,4.93075
1801,600051481,302.682,349.877,4.89736
1795,600051482,372.902,350.331,4.92016
1793,600051483,314.375,351.055,4.8041
1808,600051484,374.75,353.677,4.94663
1447,600051485,297.04,355.366,4.98368
1815,600051486,320.296,355.556,4.96629
1817,600051487,359.667,355.357,4.98542
1815,600051488,324.448,359.079,4.88906
805,600051489,335.8,291.386,5.11864
807,600051490,355.122,291.331,5.13836
806,600051491,347.626,296.016,5.05243
806,600051492,350.357,296.068,5.13282
1645,600051493,295.685,298.026,5.09217
1641,600051494,343.4,297.815,5.12337
1650,600051495,375.423,299.028,5.13739
1654,600051496,318.481,299.31,5.16442
1650,600051497,379.828,300.318,5.08338
1655,600051498,374.898,300.56,5.19202
1441,600051499,292.29,302.515,5.04085
1666,600051500,378.974,304.025,5.0452
1673,600051501,322.59,304.296,5.12985
1679,600051502,295.233,305.128,5.11185
1663,600051503,308.383,305.054,5.17344
1667,600051504,385.63,305.194,5.14247
1679,600051505,294.197,305.979,5.18111
1672,600051506,368.731,305.889,4.99541
1677,600051507,308.965,306.21,5.00043
1682,600051508,379.801,308.446,5.1538
1696,600051509,382.035,311.9,5.0994
1706,600051510,330.552,314.185,5.09055
1712,600051511,312.93,316.074,5.18309
1707,600051512,348.432,317.235,5.03425
1715,600051513,375.921,317.099,5.06418
1723,600051514,330.127,317.907,5.0381
1443,600051515,293.156,319.951,5.13667
1731,600051516,349.178,320.535,5.02799
1732,600051517,358.223,323.997,5.01094
1742,600051518,301.779,324.693,5.11114
1741,600051519,378.113,325.237,5.0532
1736,600051520,324.948,325.567,5.09641
1739,600051521,356.56,328.004,5.17951
1746,600051522,346.469,328.316,5.06318
1750,600051523,308.632,329.035,5.15096
1748,600051524,321.109,331.203,5.09765
1756,600051525,302.182,331.46,5.08995
1753,600051526,310.11,333.114,5.15856
1748,600051527,322.417,332.987,5.16104
1762,600051528,337.769,335.796,5.16519
1753,600051529,308.958,336.323,5.01549
1769,600051530,311.207,337.016,5.12293
1766,600051531,324.449,336.98,5.14135
1758,600051532,354.416,337.007,5.09321
1761,600051533,363.986,337.061,4.99979
1771,600051534,331.912,338.077,5.1547
1776,600051535,344.546,338.846,5.10951
1775,600051536,304.281,339.212,5.07681
1783,600051537,309.333,344.793,5.14893
1919,600051538,387.013,345.536,5.15337
1797,600051539,345.309,346.138,5.03798
1800,600051540,363.89,347.42,5.13089
1801,600051541,302.63,350.893,5.10048
1807,600051542,318.751,352.866,5.08041
1815,600051543,326.329,355.102,5.01859
1820,600051544,308.745,361.546,5.1683
1098,600051545,325.317,291.514,5.27372
806,600051546,350.706,293.404,5.22141
1636,600051547,378.94,295.64,5.25341
1655,600051548,375.519,296.653,5.26333
1646,600051549,324.005,297.927,5.33159
1639,600051550,371.89,298.689,5.25032
1663,600051551,311.195,306.031,5.2266
1683,600051552,383.012,309.025,5.33027
1693,600051553,303.664,312.838,5.33732
1695,600051554,315.732,312.595,5.31127
1705,600051555,377.083,313.779,5.37727
1709,600051556,303.236,315.296,5.28549
1706,600051557,331.126,316.477,5.376
1706,600051558,334.747,318.347,5.38367
1742,600051559,305.165,326.409,5.32966
1743,600051560,314.043,328.238,5.3508
1761,600051561,359.878,333.48,5.33824
1770,600051562,349.213,338.109,5.33643
1767,600051563,319.73,339.181,5.39052
1768,600051564,377.083,340.466,5.25491
1778,600051565,309.983,340.741,5.30049
1778,600051566,310.144,341.682,5.36987
1592,600051567,292.664,343.681,5.3836
1446,600051568,295.986,343.933,5.30818
1788,600051569,379.129,343.75,5.26073
1784,600051570,335.479,346.45,5.23629
1802,600051571,334.689,349.365,5.26789
1804,600051572,348.949,351.795,5.33454
1810,600051573,343.701,352.337,5.38466
1808,600051574,376.792,353.657,5.38828
1812,600051575,360.579,355.08,5.3375
806,600051576,346.451,292.367,5.54967
1640,600051577,312.311,294.034,5.54503
1651,600051578,344.093,300.58,5.43989
1667,600051579,385.514,302.82,5.53206
1677,600051580,308.817,307.481,5.59167
1708,600051581,300.204,318.638,5.57717
1714,600051582,362.556,321.827,5.42966
1722,600051583,316.705,323.302,5.56006
1745,600051584,380.016,327.938,5.4893
1749,600051585,356.525,328.768,5.41838
1739,600051586,353.229,329.141,5.53231
1757,600051587,354.685,331.39,5.42981
1762,600051588,336.097,331.848,5.5095
1764,600051589,303.12,334.623,5.48425
1764,600051590,307.084,335.785,5.502
1760,600051591,382.068,336.304,5.49677
1776,600051592,343.091,341.156,5.58313
1799,600051593,354.608,347.788,5.52148
1111,600051594,402.629,292.657,4.94896
1112,600051595,407.342,292.602,4.96665
1114,600051596,414.922,293.461,4.79571
1822,600051597,421.751,294.125,4.91174
1837,600051598,457.678,294.33,4.81059
1653,600051599,388.065,295.236,4.89097
1653,600051600,391.464,296.023,4.89178
1834,600051601,430.152,296.99,4.81917
1839,600051602,402.246,297.845,4.9806
1828,600051603,396.048,298.792,4.98307
1966,600051604,474.386,298.836,4.9132
1842,600051605,395.285,298.952,4.82251
1836,600051606,441.822,298.895,4.92311
1842,600051607,393.478,299.811,4.99458
1843,600051608,417.188,299.706,4.92874
1836,600051609,440.361,300.283,4.89555
1967,600051610,480.374,300.467,4.96373
1968,600051611,469.524,301.263,4.9431
1851,600051612,430.851,302.006,4.95505
1841,600051613,432.46,302.168,4.96881
1969,600051614,469.629,302.555,4.84074
1972,600051615,424.356,304.024,4.80794
1845,600051616,414.221,304.382,4.93025
1975,600051617,468.746,305.005,4.89377
1862,600051618,443.205,305.623,4.91911
1851,600051619,433.948,305.857,4.96186
1848,600051620,422.579,306.185,4.99415
1862,600051621,441.612,307.786,4.98023
1855,600051622,455.827,307.74,4.86705
1977,600051623,457.485,307.971,4.97094
1847,600051624,389.58,308.372,4.85578
1860,600051625,401.326,309.93,4.89323
1865,600051626,410.333,310.337,4.8584
1977,600051627,459.797,310.382,4.88659
1868,600051628,442.342,313.124,4.91331
1869,600051629,419.073,314.507,4.90476
1872,600051630,426.209,314.589,4.99236
1868,600051631,445.769,314.926,4.89427
1871,600051632,420.126,315.327,4.96688
1871,600051633,422.772,316.585,4.92301
1979,600051634,459.36,317.014,4.92512
1870,600051635,392.165,317.218,4.98184
1981,600051636,420.759,318.348,4.86584
1876,600051637,404.729,319.037,4.84318
1888,600051638,434.255,319.429,4.83456
1880,600051639,446.294,321.028,4.94259
1884,600051640,394.267,321.387,4.95911
1884,600051641,392.67,324.678,4.97069
1900,600051642,444.127,324.746,4.98652
1896,600051643,440.72,326.705,4.9596
1893,600051644,413.486,327.4,4.86222
1899,600051645,427.856,328.876,4.93101
1899,600051646,429.359,329.719,4.85396
1904,600051647,417.395,330.175,4.96306
1908,600051648,393.933,331.536,4.988
1907,600051649,435.435,331.793,4.97062
1905,600051650,410.653,332.188,4.991
1901,600051651,398.643,332.657,4.94941
1910,600051652,429.068,332.658,4.83482
1901,600051653,397.595,333.331,4.8039
1910,600051654,432.036,333.849,4.96583
1910,600051655,430.152,334.5,4.97093
1983,600051656,430.363,339.087,4.88207
1983,600051657,429.745,340.019,4.99229
1919,600051658,389.888,347.5,4.94799
1985,600051659,405.153,348.684,4.93994
1302,600051660,420.863,291.059,5.11836
1113,600051661,439.427,292.063,5.17915
1924,600051662,467.775,292.293,5.18878
1921,600051663,479.487,292.491,5.06424
1112,600051664,408.827,293.345,5.19017
1922,600051665,460.717,293.491,5.05433
1964,600051666,470.681,296.498,5.18595
1841,600051667,432.386,297.624,5.05606
1965,600051668,465.806,297.538,5.10834
1965,600051669,467.773,298.679,5.18717
1832,600051670,419.929,299.128,5.05325
1841,600051671,433.278,299.391,5.0274
1835,600051672,442.914,299.903,5.02506
1838,600051673,452.86,300.091,5.19197
1832,600051674,419.996,300.51,5.001
1969,600051675,467.614,300.711,5.11382
1857,600051676,453.915,302.389,5.05881
1856,600051677,423.649,305.532,5.16715
1972,600051678,426.159,305.961,5.15179
1976,600051679,434.142,308.165,5.13562
1862,600051680,446.107,308.379,5.12913
1976,600051681,435.473,309.021,5.14487
1974,600051682,463.116,309.354,5.07989
1874,600051683,449.071,314.535,5.10308
1628,600051684,388.781,315.276,5.07315
1879,600051685,444.46,315.189,5.10288
1628,600051686,390.767,316.312,5.005
1875,600051687,433.477,317.741,5.13713
1981,600051688,421.301,317.901,5.0938
1980,600051689,462.733,318.586,5.05282
1883,600051690,454.366,319.014,5.10426
1982,600051691,447.918,321.681,5.02822
1891,600051692,445.81,322.524,5.13112
1886,600051693,425.899,322.966,5.05707
1895,600051694,410.536,323.969,5.14645
1898,600051695,420.907,327.065,5.18135
1902,600051696,402.661,327.387,5.17551
1904,600051697,416.429,328.451,5.16521
1901,600051698,395.822,331.144,5.11457
1914,600051699,411.327,338.136,5.15864
1919,600051700,388.004,349.558,5.15927
1924,600051701,466.141,293.856,5.31295
1835,600051702,442.137,296.25,5.32053
1844,600051703,456.661,298.997,5.3472
1849,600051704,401.827,303.356,5.31777
1847,600051705,393.407,304.357,5.21144
1970,600051706,461.049,304.751,5.39006
1847,600051707,394.124,305.065,5.2623
1974,600051708,463.9,306.216,5.19881
1971,600051709,447.105,307.801,5.36595
1860,600051710,403.94,308.752,5.31242
1976,600051711,434.675,309.739,5.38027
1976,600051712,431.629,311.05,5.31402
1867,600051713,409.413,311.838,5.26528
1978,600051714,460.002,311.797,5.2653
1978,600051715,464.32,312.332,5.38654
1878,600051716,424.122,315.986,5.35846
1628,600051717,390.503,318.371,5.33265
1878,600051718,427.846,319.855,5.31489
1981,600051719,419.675,323.15,5.35332
1898,600051720,424.92,327.947,5.34758
1630,600051721,391,330.944,5.2614
1904,600051722,415.394,332.846,5.29422
1906,600051723,426.245,333.03,5.25671
1910,600051724,434.416,333.804,5.2871
1913,600051725,422.469,339.685,5.19604
1822,600051726,421.967,292.185,5.53924
1828,600051727,394.916,293.369,5.56046
1922,600051728,461.767,294.9,5.56497
1829,600051729,432.27,296.435,5.52868
1973,600051730,474.224,303.978,5.4877
1856,600051731,426.163,308.507,5.48009
1975,600051732,465.297,309.459,5.55353
